PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
1630675,341,Devontae Shuler,1612709893,CLC,10,97,18,41,0.439,7,21,0.333,1,1,1.0,3,3,6,5,3,1,6,6,44,30,0.83,0.5
1630726,342,Riley LaChance,1612709925,LAK,13,171,16,46,0.348,6,28,0.214,2,3,0.667,3,12,15,29,5,0,6,11,43,55,4.83,0.83
1641566,343,Gael Bonilla,1612709931,MXC,13,145,17,38,0.447,1,8,0.125,3,3,1.0,13,21,34,9,4,3,6,11,41,64,1.5,0.67
1630543,343,Isaiah Jackson,1612709910,FWN,2,61,17,33,0.515,2,5,0.4,3,4,0.75,5,16,21,4,1,5,6,6,41,49,0.67,0.17
1630593,343,McKinley Wright IV,1612709918,TEX,2,61,13,29,0.448,1,7,0.143,9,11,0.818,3,6,9,13,1,1,6,5,41,41,2.17,0.17
1630678,346,Terry Taylor,1612709923,WCB,2,67,16,33,0.485,1,8,0.125,4,6,0.667,8,11,19,6,0,2,0,1,40,48,0.0,0.0
1630237,347,Anthony Lamb,1612709902,SCW,2,62,17,29,0.586,4,11,0.364,1,6,0.167,5,14,19,7,0,4,7,3,39,45,1.0,0.0
1631426,347,Isaiah Mucius,1612709928,CCG,12,92,15,38,0.395,5,24,0.208,2,2,1.0,3,5,8,3,1,1,4,9,39,25,0.75,0.25
1631378,347,Jalen Johnson,1612709919,WES,14,156,13,40,0.325,6,27,0.222,4,5,0.8,8,23,31,5,7,6,11,9,39,49,0.46,0.64
1631347,350,Anthony Duruji,1612709922,GBO,12,128,13,30,0.433,6,17,0.353,3,4,0.75,4,12,16,5,5,8,5,15,38,49,1.0,1.0
1641568,351,Djordjije Jovanovic,1612709924,ONT,3,60,13,22,0.591,5,12,0.417,3,4,0.75,0,2,2,0,3,0,5,10,37,27,0.0,0.6
1629685,352,Dylan Windler,1612709893,CLC,4,67,12,25,0.48,7,18,0.389,3,4,0.75,4,15,19,1,2,2,4,7,36,42,0.25,0.5
1630544,352,Tre Mann,1612709889,OKL,2,64,15,36,0.417,5,15,0.333,1,1,1.0,2,10,12,10,5,0,6,4,36,36,1.67,0.83
1631413,352,Trey McGowens,1612709921,LIN,14,134,11,27,0.407,2,5,0.4,6,12,0.5,3,11,14,17,12,1,16,21,36,42,1.06,0.75
1631207,355,Dalen Terry,1612709923,WCB,2,70,14,29,0.483,2,7,0.286,2,3,0.667,4,11,15,12,0,3,3,6,34,45,4.0,0.0
1630315,356,Darnell Cowart,1612709926,MHU,7,68,12,42,0.286,3,8,0.375,3,5,0.6,8,10,18,7,1,0,4,6,33,23,1.75,0.25
203460,357,Andre Roberson,1612709889,OKL,7,129,13,23,0.565,1,8,0.125,4,8,0.5,11,20,31,10,14,5,9,14,32,69,1.11,1.56
1631462,358,A.J. Reeves,1612709915,MNE,11,109,10,41,0.244,10,33,0.303,0,0,0.0,0,6,6,9,5,0,5,10,30,14,1.8,1.0
1631443,358,Armon Fletcher,1612709902,SCW,3,53,10,17,0.588,4,10,0.4,3,5,0.6,3,8,11,3,1,1,4,5,30,33,0.75,0.25
1630699,358,MarJon Beauchamp,1612709927,WIS,2,56,10,26,0.385,2,13,0.154,5,5,1.0,0,9,9,1,2,1,3,5,30,24,0.33,0.67
1631372,358,Nate Roberts,1612709932,MCC,18,238,13,31,0.419,0,1,0.0,2,4,0.5,18,54,72,10,5,4,14,34,30,87,0.71,0.36
1631478,362,Orlando Mendez,1612709931,MXC,5,43,10,16,0.625,9,14,0.643,0,0,0.0,0,1,1,2,1,0,2,5,29,25,1.0,0.5
1629643,363,Chuma Okeke,1612709925,LAK,2,44,9,19,0.474,4,11,0.364,3,3,1.0,2,7,9,4,4,1,1,1,28,35,4.0,4.0
1631472,363,Derek St. Hilaire,1612709905,SBL,9,82,9,28,0.321,4,12,0.333,3,3,1.0,1,6,7,15,3,0,6,3,28,28,2.5,0.5
1630807,363,Ikenna Ndugba,1612709902,SCW,5,86,10,20,0.5,2,7,0.286,4,5,0.8,5,5,10,8,6,0,5,4,28,36,1.6,1.2
1628477,363,Landry Nnoko,1612709930,GLI,8,131,11,29,0.379,0,1,0.0,3,5,0.6,17,21,38,8,4,7,10,15,28,55,0.8,0.4
1630540,363,Miles McBride,1612709919,WES,1,35,8,13,0.615,3,7,0.429,4,6,0.667,1,7,8,7,3,0,4,1,28,35,1.75,0.75
1630249,368,Vit Krejci,1612709929,CPS,3,102,8,20,0.4,2,6,0.333,5,10,0.5,8,21,29,9,0,2,3,6,27,47,3.0,0.0
1628382,369,Justin Jackson,1612709918,TEX,2,69,10,31,0.323,4,20,0.2,1,4,0.25,0,11,11,3,5,1,1,1,26,21,3.0,5.0
1630184,369,Kira Lewis Jr.,1612709913,BIR,2,63,9,27,0.333,2,12,0.167,3,3,1.0,0,3,3,11,4,0,2,6,26,24,5.5,2.0
1641569,371,EJ Anosike,1612709903,SLC,6,73,8,19,0.421,0,0,0.0,5,6,0.833,15,8,23,9,0,4,4,11,25,45,2.25,0.0
1630283,371,Kylor Kelley,1612709920,RAP,9,66,10,13,0.769,0,0,0.0,3,6,0.5,4,8,12,4,0,3,1,13,25,37,4.0,0.0
1630235,371,Trent Forrest,1612709929,CPS,2,61,10,23,0.435,0,1,0.0,3,4,0.75,2,13,15,14,4,1,6,2,25,39,2.33,0.67
1631476,374,Eron Gordon,1612709908,RGV,12,70,6,17,0.353,2,9,0.222,7,8,0.875,5,4,9,5,2,0,5,0,23,22,1.0,0.4
1630214,375,Xavier Tillman,1612709926,MHU,2,51,7,16,0.438,0,3,0.0,6,7,0.857,6,4,10,9,1,2,3,5,22,31,3.0,0.33
1630613,376,Duane Washington Jr.,1612709919,WES,1,29,6,15,0.4,3,10,0.3,3,3,1.0,0,1,1,4,0,0,2,4,21,15,2.0,0.0
1630601,376,EJ Onu,1612709902,SCW,7,74,7,16,0.438,4,9,0.444,2,5,0.4,2,10,12,3,2,5,2,4,21,29,1.5,1.0
1631119,376,Jaylin Williams,1612709889,OKL,1,31,7,11,0.636,1,3,0.333,4,6,0.667,2,12,14,12,3,0,0,3,21,44,0.0,0.0
1641504,379,Jericole Hellems,1612709914,STO,9,58,6,16,0.375,1,8,0.125,4,4,1.0,3,7,10,6,0,2,5,13,20,23,1.2,0.0
1631294,380,Theo John,1612709928,CCG,8,97,6,9,0.667,0,0,0.0,4,8,0.5,7,10,17,5,3,8,4,14,19,41,1.25,0.75
1629678,381,Admiral Schofield,1612709925,LAK,1,21,6,12,0.5,2,5,0.4,2,2,1.0,1,3,4,2,0,0,1,4,17,16,2.0,0.0
1629000,382,Brandon McCoy,1612709904,SXF,3,31,7,11,0.636,0,0,0.0,1,2,0.5,3,12,15,0,1,1,4,7,15,23,0.0,0.25
1629993,382,Kaleb Johnson,1612709890,AUS,3,40,5,9,0.556,0,0,0.0,3,4,0.75,2,8,10,0,1,2,1,3,15,22,0.0,1.0
1631448,382,Maurice Calloo,1612709923,WCB,7,60,5,17,0.294,1,8,0.125,2,3,0.667,4,6,10,3,2,0,3,9,15,14,1.0,0.67
1630598,385,Aaron Wiggins,1612709889,OKL,1,31,6,15,0.4,1,5,0.2,1,2,0.5,1,5,6,8,2,1,4,4,14,17,2.0,0.5
1631285,386,Efe Abogidi,1612709930,GLI,4,48,6,15,0.4,0,0,0.0,0,2,0.0,5,10,15,4,0,2,3,10,12,19,1.33,0.0
1631253,386,Hyunjung Lee,1612709902,SCW,3,50,3,22,0.136,2,14,0.143,2,2,1.0,5,11,16,6,1,1,2,4,12,15,3.0,0.5
1630340,386,Jaire Grayer,1612709910,FWN,2,34,5,9,0.556,1,1,1.0,1,1,1.0,0,3,3,3,5,1,3,6,12,17,1.0,1.67
1630715,389,Christian Terrell,1612709914,STO,8,57,5,10,0.5,1,5,0.2,0,0,0.0,1,3,4,2,2,1,2,4,11,13,1.0,1.0
1629826,390,Norense Odiase,1612709918,TEX,5,63,4,7,0.571,0,0,0.0,1,3,0.333,2,12,14,2,3,1,2,7,9,22,1.0,1.5
1631219,391,John Butler Jr.,1612709914,STO,1,30,3,5,0.6,2,4,0.5,0,0,0.0,2,3,5,0,0,2,2,1,8,11,0.0,0.0
203480,392,James Southerland,1612709930,GLI,6,44,2,8,0.25,1,4,0.25,1,1,1.0,0,10,10,0,0,1,1,7,7,11,0.0,0.0
1630221,392,Josh Hall,1612709917,GRG,3,18,3,10,0.3,1,3,0.333,0,1,0.0,1,4,5,1,1,1,1,2,7,6,1.0,1.0
1629071,392,LiAngelo Ball,1612709922,GBO,3,35,3,12,0.25,1,9,0.111,0,1,0.0,0,3,3,0,1,0,1,3,7,0,0.0,1.0
1630286,395,Trevon Scott,1612709922,GBO,1,24,2,6,0.333,2,4,0.5,0,0,0.0,1,5,6,0,0,1,1,2,6,8,0.0,0.0
1631107,396,Nikola Jovic,1612709904,SXF,1,26,2,8,0.25,0,5,0.0,0,0,0.0,1,2,3,1,0,3,1,2,4,4,1.0,0.0
1629635,396,Sekou Doumbouya,1612709909,DEL,4,13,2,4,0.5,0,2,0.0,0,0,0.0,0,4,4,1,0,1,4,6,4,4,0.25,0.0
1628600,398,JD Tisdale Jr.,1612709928,CCG,1,6,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,0,2,3,2.0,0.0
1631420,399,Isaiah Wade,1612709917,GRG,1,9,0,2,0.0,0,1,0.0,0,1,0.0,1,0,1,0,0,0,1,2,0,-3,0.0,0.0
1630770,399,Justin Turner,1612709917,GRG,1,7,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,0,0,0,2.0,0.0
